Title,Available Globally?,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description
Hubert und Staller: Season 10 // Hubert & Staller: Staffel 10,No,,1300000,801.0,7.6,"['Comedy', 'Crime', 'Drama']","fun,police car,idyllic setting,southern germany,german police",A show about two police officers from Wolfsrathausen who sometimes work a bit differently.
Hum Aapke Hain Koun // हम आपके हैं कौन,No,,1300000,22234.0,7.5,"['Comedy', 'Drama', 'Musical']","cough,cricket the sport,bollywood musical,love,necklace","Prem and Nisha meet and fall in love at the wedding of their elder siblings, but their plans to be together are put in jeopardy when Nisha&apos;s sister dies, leaving behind a baby."
Inside Bill's Brain: Decoding Bill Gates: Limited Series,Yes,2019-09-20,1300000,11563.0,7.8,['Documentary'],"tv mini series,bill and melinda gates foundation,computer,computer software,microsoft",A documentary that tells Bill Gates&apos; life story as he pursues solutions to some of the world&apos;s most complex problems.
Is Love Enough? Sir // प्यार ही काफ़ी है क्या? Sir,No,,1300000,8322.0,7.7,"['Drama', 'Romance']","written by director,title directed by female,f rated,triple f rated,one word title","A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a fashion designer."
It's Always Sunny in Philadelphia: Season 2,No,,1300000,65.0,9.0,['Short'],,
Jaadugar // जादूगर,Yes,2022-07-15,1300000,11347.0,6.9,"['Comedy', 'Drama', 'Fantasy']","football,soccer,town,love,bollywood",
Jack Whitehall: Travels with My Father: Season 5,Yes,2021-09-14,1300000,5956.0,7.6,"['Documentary', 'Comedy']","southeast asia,thailand,cambodia,vietnam,gap year",
Jingle Jangle: A Christmas Journey,Yes,2020-11-13,1300000,20108.0,6.5,"['Family', 'Fantasy', 'Musical']","christmas,holiday,christmas in title,holiday in title,christmas season","An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever."
Jungleland,No,,1300000,7189.0,6.2,['Drama'],"boxing,runaway,cross country trip,travel,brother brother relationship",
Justice League Unlimited: Season 2,No,,1300000,28632.0,7.2,"['Animation', 'Action', 'Fantasy']","black canary character,multiverse,jla,justice league,dc comics",A good version of Lex Luthor from a parallel Earth comes to the Justice League&apos;s dimension for help to fight their evil counterparts.
Kaybedenler Kulübü Yolda,No,,1300000,2934.0,5.7,['Drama'],,"Kaan and Mete, who spent their holiday in Olympos with a crowded Kadiköy group, travel to Istanbul with their bikes. The duo are accompanied by two unexpected guests on their journey. This journey, which they do with various plans..."
Kazoops!: Season 3,Yes,2017-05-05,1300000,,,,,
Kevin Hart: I'm a Grown Little Man,No,,1300000,4766.0,7.5,"['Documentary', 'Comedy']","stand up,stand up special,actor plays himself,parody comedy,stand up comedy special","With his wisecracking one-of-a-kind style of comedy, Kevin Hart pokes fun at everyone - even his audience."
Kid Cosmic: Season 3,Yes,2022-02-03,1300000,,,,,
King of Boys: The Return of the King: Limited Series,Yes,2021-08-27,1300000,1937639.0,9.0,"['Action', 'Adventure', 'Drama']","journey,orc,middle earth,hobbit,ring",Gandalf and Aragorn lead the World of Men against Sauron&apos;s army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
King of Thieves (2018),No,,1300000,16158.0,5.5,"['Biography', 'Crime', 'Drama']","robbery,weighing gold,paranoia,mistrust,old age pensioner","A true crime movie about a crew of retired crooks who pull off a major heist in London&apos;s jewelry district. What starts off as their last criminal hurrah, quickly turns into a brutal nightmare due to greed."
Knockaround Guys,No,,1300000,24655.0,6.1,"['Crime', 'Drama', 'Thriller']","male bonding,friendship,bag of money,uncle nephew relationship,father son relationship",
Kumari,No,,1300000,2049.0,6.4,"['Horror', 'Thriller']","tradition,married,world","The world of Kumari, who is married off far away in Kanhirangat, a cursed land beyond Illymala, in the west. A naive Kumari arrives in the cursed land, where people are ready to sacrifice their lives to preserve tradition and power."
Lagaan // लगान: Once upon a time in India,No,,1300000,119050.0,8.1,"['Drama', 'Musical', 'Sport']","cricket the sport,indian freedom movement,land tax,cricket,1890s",The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.
Legend of The Fist : The Return of Chen Zhen // 精武风云·陈真,No,,1300000,10975.0,6.2,"['Action', 'Drama', 'History']","shanghai,warrior,action hero,one man army,one against many","Chen Zhen, believed dead, returns to 1930s Shanghai under a false name. He joins a mob boss for info on the Japanese incl. a long kill list and at night fights the Japanese masked."
LEGO Friends: Girls on a Mission: Season 4,No,,1300000,155.0,6.6,"['Animation', 'Family']",friendship,"Five best friends trying to do the right thing in heartlake city, whilst trying to figure out friendships and what&apos;s important along the way."
Liar Liar (1997),No,,1300000,327732.0,6.9,"['Comedy', 'Fantasy']","birthday wish,liar,lie,lawyer,los angeles california",
Limitless (2011),No,,1300000,602638.0,7.4,"['Sci-Fi', 'Thriller']","drug,brain capacity,rapid learning,experimental drug,neuropharmacology","A mysterious pill that enables the user to access 100% of his brain&apos;s abilities transforms a struggling writer into a financial wizard, but it also puts him in a new world with many dangers."
Love Like the Falling Petals // 桜のような僕の恋人,Yes,2022-03-24,1300000,223.0,4.7,"['Adventure', 'Drama', 'Fantasy']","title directed by female,five word title,childhood,friend,love","Kevin and Nara have been friends since childhood and they promise to always be best friends. But when Nara falls in love with a mysterious boy, Kevin feels that there is no hope for him to be with her forever."
"Love, Rosie",No,,1300000,152405.0,7.1,"['Comedy', 'Romance']","best friends in love,missed opportunity,male female friendship,best friend,friendship","Rosie and Alex have been best friends since they were 5, so they couldn&apos;t possibly be right for one another...or could they? When it comes to love, life and making the right choices, these two are their own worst enemies."
M-1 Grand Prix: Season 1 // M-1グランプリ: シーズン1,No,,1300000,56.0,5.4,['Sport'],"motorsports sport,automobile racing",
Madeline (1998),No,,1300000,7936.0,6.0,"['Comedy', 'Family']","affection,mischief,prank,compassion,prankster","Horrified at the prospect of her beloved school being sold, a young French girl uses her wit and craftiness to attempt to save it, making an unlikely new friend in the process."
Magical Andes: Season 2 // Andes mágicos: Temporada 2,No,2021-04-01,1300000,,,,,
Mako // ماكو,No,,1300000,1766.0,3.6,"['Adventure', 'Thriller']",ship,"Eight businessmen decide to go to the location where the Elsalam ship was sunk years ago to make a documentary. There, they face a lot of dangers."
Mamma Mia! (2008),No,,1300000,266508.0,6.5,"['Comedy', 'Musical', 'Romance']","bride,wedding,greek island,paternity,jukebox musical",The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.
Man of God,Yes,2022-04-16,1300000,4094.0,7.0,"['Biography', 'Drama']","hatred,god in title,gender in title,docudrama drama,lighting a candle",
Man of Tai Chi,No,,1300000,40672.0,6.0,"['Action', 'Drama']","martial arts,tai chi,temple,chinese,martial art",A young martial artist&apos;s unparalleled Tai Chi skills land him in a highly lucrative underworld fight club.
Manta Manta,No,,1300000,1618.0,3.3,"['Action', 'Comedy']","driver,sequel,race car,racetrack,garage",
Master // 마스터,No,,1300000,7276.0,6.2,"['Drama', 'Mystery', 'Thriller']","male nudity,male rear nudity,gardener,mentor protege relationship,mentoring",
Master of None: Season 1,Yes,2015-11-06,1300000,12479.0,5.5,"['Fantasy', 'Horror', 'Sci-Fi']","puppet,evil doll,female nudity,trenchcoat,cult film","Psychics find themselves plotted against by a former colleague, who committed suicide after discovering animated, murderous puppets."
Metallica: Some Kind of Monster: Collection 1,Yes,,1300000,20113.0,7.5,"['Documentary', 'Music']","rock music,heavy metal,guitar,bassist,band","The iconic metal band struggles for two years to create their album St. Anger, dealing with alcoholism, the loss of their bass player, and the challenge of working with a psychotherapist."
Mia and Me: Season 1,No,,1300000,1117.0,6.1,"['Animation', 'Adventure', 'Family']","fish,based on tv series,based on cartoon,live action and animation,unicorn",
Mighty Little Bheem: Festival of Colors: Collection,Yes,2020-03-05,1300000,41.0,7.5,['Animation'],baby,"From surprising stage performances to spraying colors with friends, join baby Bheem for all his Holi hijinks during the special spring festival."
Million Dollar Beach House: Season 1,Yes,2020-08-26,1300000,11.0,8.8,"['Documentary', 'Drama']",soldier,In an occupied West Bank city a Palestinian family struggles to keep their home against mounting pressure as a former Israeli soldier comes to terms with his past.
Missing You: Season 1 // 보고싶다: 시즌 1,No,,1300000,23.0,8.3,['Short'],,
Mona Lisa Smile,No,,1300000,,,,,
Monster Hunter: Legends of the Guild,Yes,2021-08-12,1300000,1458.0,5.1,"['Animation', 'Action', 'Adventure']","hunter,monster,hunting,monster hunter,dragon",
Mord mit Aussicht: Season 1,No,,1300000,1898.0,8.1,"['Comedy', 'Crime', 'Drama']","bmw 3,german,fun,german humor,female police officer","Sophie Haas, an aspiring criminal investigator from Cologne, is relegated to a very small police outpost in the Eifel mountains."
Mord mit Aussicht: Season 3,No,,1300000,1898.0,8.1,"['Comedy', 'Crime', 'Drama']","bmw 3,german,fun,german humor,female police officer","Sophie Haas, an aspiring criminal investigator from Cologne, is relegated to a very small police outpost in the Eifel mountains."
"More Than a Married Couple, But Not Lovers. // 夫婦以上、恋人未満。",No,,1300000,1902.0,7.4,"['Animation', 'Comedy', 'Drama']","gyaru,student,anime animation,anime,couple","High school student Jiro Yakuin gets paired with Akari Watanabe, a gal who finds him repulsive at first, but they agree to attain enough points so that they can switch partners to the people they really like."
Mother Is Wrong: Season 1 // Maman a tort: Season 1,No,,1300000,51.0,6.8,"['Animation', 'Short']","reference to baby snooks,reference to fanny brice,color rhapsodies,celebrity caricature","A father tells the story of Mother Goose to Baby Snooks, but all the characters are famous Hollywood stars, and they sing a Swing instead of the old songs."
Mr. & Mrs. Smith (2005),No,,1300000,2389.0,7.2,"['Comedy', 'Crime']",detective,"It follows Monk, a brilliant detective with obsessive-compulsive disorder. He returns to solve one last case involving his stepdaughter Molly, a journalist preparing for her wedding."
Murder by the Coast // El caso Wanninkhof - Carabantes,Yes,2021-06-23,1300000,2451.0,6.5,"['Documentary', 'Crime', 'History']","1990s,year 1999,murder,true crime,timeframe 1990s","In 1999, teen Rocío Wanninkhof is murdered. Her mother&apos;s ex-partner, Dolores Vázquez, is suspected. Did she do it? A second victim reveals the truth."
My Boyfriend In Orange // モエカレはオレンジ色,No,,1300000,62.0,6.2,['Romance'],"high school,japanese drama,firefighter,love","After Moe Sasaki&apos;s father died, her family moved to her mother&apos;s hometown. At her new high school, Moe has a hard time getting along with her classmates and becomes a loner. She then meets firefighter Kyosuke Ebihara and falls in ..."
My Golden Kids: 2022 // 금쪽같은 내새끼: 2022,No,,1300000,,,,,
My Spy,No,2020-06-30,1300000,,,,,
Myth & Mogul: John DeLorean: Season 1,Yes,2021-07-30,1300000,16102.0,6.1,"['Action', 'Adventure', 'Comedy']","warrior,ancient china,reincarnation,hare krishna,time travel","Archeologist Jack keeps having reoccurring dreams of a past life, where he is the great general Meng Yi, who is sworn to protect a princess named Ok-Soo. Jack decides to go investigate everything with his friend William."
Nadiya Bakes: Season 1,Yes,2021-02-12,1300000,11869.0,8.4,['Short'],,
Nailed It!: Season 3,Yes,2019-05-17,1300000,,,"['Short', 'Drama']",,A behind the scenes look at the NCIS: New Orleans Prop Department.
Nailed It! Holiday!: Season 1,Yes,2018-12-07,1300000,23.0,8.3,['Short'],,
New Atashin'chi: Season 1 // 新あたしンち: シーズン1,No,,1300000,,,['Short'],drone,
New Year's Eve (2011),No,,1300000,88773.0,5.6,"['Comedy', 'Romance']","statue of liberty new york city,video conferencing,guilty pleasure,new year,new year&apos;s eve",
Norm of the North,No,,1300000,10009.0,3.4,"['Animation', 'Adventure', 'Comedy']","snow adventure,norm of the north character,anthropomorphic polar bear,anthropomorphic moose,tourist",
Nothing to Hide // Le Jeu,No,2018-11-16,1300000,16842.0,6.8,"['Comedy', 'Drama']","cell phone,psychologist,gay,no opening credits,dinner","3.5 couples meet for dinner party. The men have known each other for decades. During dinner they play a game of sharing texts, calls, e-mails etc. by placing all 7 cell phones on the table. Unexpected results as all have secrets."
Obara'M,No,,1300000,52.0,8.3,"['Drama', 'Musical']",past,
October Sky,No,,1300000,96552.0,7.8,"['Biography', 'Drama', 'Family']","alcohol,rocket,hope,competition,nerd","The true story of Homer Hickam, a coal miner&apos;s son who was inspired by the first Sputnik launch to take up rocketry against his father&apos;s wishes."
